question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
37865459,java,False,java|hadoop,"newFolderPath=Path.mergePaths(workingDir, newFolderPath) in Hadoop JAr",1,1466097055,0,http://stackoverflow.com/questions/37865459/newfolderpath-path-mergepathsworkingdir-newfolderpath-in-hadoop-jar,26,5748777,70,registered,Kutumb Kutumb
39759382,java,False,java|android,How to reset DrawerLayout navigation item icon and text colour when activity finished in Android?,0,1475107335,0,http://stackoverflow.com/questions/39759382/how-to-reset-drawerlayout-navigation-item-icon-and-text-colour-when-activity-fin,22,894532,1537,registered,Maihan Nijat
39462658,java,True,java|ant|properties|web-scraping|nutch,Add properties file for custom plugin in Nutch,1,1473744116,1,http://stackoverflow.com/questions/39462658/add-properties-file-for-custom-plugin-in-nutch,23,5676586,228,registered,Abhishek
39760832,java,True,java|android|android-fragments|android-intent,Android studio - Button onclick in a fragment ERROR,1,1475118897,0,http://stackoverflow.com/questions/39760832/android-studio-button-onclick-in-a-fragment-error,34,6628859,1,registered,Carl Vincent Ricarte Garcia
39754604,java,False,java|regex|scala,How to get the names of the regex named capturing group in a match in Java?,0,1475085659,0,http://stackoverflow.com/questions/39754604/how-to-get-the-names-of-the-regex-named-capturing-group-in-a-match-in-java,49,471136,6305,registered,pathikrit
39760852,java,False,java|resources|eclipse-rcp|refresh,Eclipse RCP ProjectExplorer.refreshLocal() not working for added resource,0,1475119038,0,http://stackoverflow.com/questions/39760852/eclipse-rcp-projectexplorer-refreshlocal-not-working-for-added-resource,3,2036650,694,registered,MidnightJava
39760879,java,False,java|esper,Invoked method only run once,0,1475119245,0,http://stackoverflow.com/questions/39760879/invoked-method-only-run-once,22,6836169,8,registered,wandapong
39510138,java,True,java|service|google-oauth|impersonation|account,google oauth2 impersonate service account with user@gmail.com,2,1473939552,1,http://stackoverflow.com/questions/39510138/google-oauth2-impersonate-service-account-with-usergmail-com,63,3844262,8,registered,samatthias
39760772,java,False,java|cryptography,Trying to implement ring-LWE KE to understand the concept,0,1475118462,1,http://stackoverflow.com/questions/39760772/trying-to-implement-ring-lwe-ke-to-understand-the-concept,8,1834787,440,registered,Node.JS
39760782,java,False,java|http|http-headers|netty,How to get the size of http request/response header using Netty?,0,1475118557,0,http://stackoverflow.com/questions/39760782/how-to-get-the-size-of-http-request-response-header-using-netty,8,3103732,636,registered,Dany
28387142,java,True,java|maven|jenkins,How to configure Maven installation in Jenkins per individual Slave node?,2,1423341785,3,http://stackoverflow.com/questions/28387142/how-to-configure-maven-installation-in-jenkins-per-individual-slave-node,17039,441652,1755,registered,uvsmtid
39760777,java,False,java|bluetooth-lowenergy,BLE communication with java,0,1475118488,-1,http://stackoverflow.com/questions/39760777/ble-communication-with-java,13,6896849,1,registered,T.K
8551447,java,True,java|xml|rss,How can i download .xml files and parse a webpage(e.g. html) using Java?,2,1324208132,-2,http://stackoverflow.com/questions/8551447/how-can-i-download-xml-files-and-parse-a-webpagee-g-html-using-java,5125,1088430,12,registered,limas
39755858,java,True,java|spring|properties|websphere|websphere-8,accessing websphere 8 shareLib path frim Spring java code,1,1475090039,0,http://stackoverflow.com/questions/39755858/accessing-websphere-8-sharelib-path-frim-spring-java-code,12,4948310,3,registered,juneSakura
39760500,java,False,java|exception|try-catch|throw,exception ... is never thrown in body of corresponding try statement,0,1475116649,-4,http://stackoverflow.com/questions/39760500/exception-is-never-thrown-in-body-of-corresponding-try-statement,22,6896901,1,registered,Randy Otero
39760609,java,True,java|file|text,"How can I use the scanner class to scan a text file, pick out certain phrases, and count them?",2,1475117400,1,http://stackoverflow.com/questions/39760609/how-can-i-use-the-scanner-class-to-scan-a-text-file-pick-out-certain-phrases-a,21,6896264,8,registered,Riley Denning
39760537,java,False,java|c++|compilation|jvm|cross-compiling,C to java bytecode compiler,1,1475116906,-1,http://stackoverflow.com/questions/39760537/c-to-java-bytecode-compiler,24,1203753,19,registered,Smellymoo
39759704,java,False,java|android|math,Hypergeometric Distribution not working well java,1,1475110108,0,http://stackoverflow.com/questions/39759704/hypergeometric-distribution-not-working-well-java,18,5467727,385,registered,Tiago Oliveira
39760681,java,False,java|resultset|java-stored-procedures|cachedrowset,How to move result set into cached row set,0,1475117896,-2,http://stackoverflow.com/questions/39760681/how-to-move-result-set-into-cached-row-set,10,6896908,1,registered,Divya
11607270,java,True,java|android|string|dictionary,How to check whether given string is a word,6,1343023965,2,http://stackoverflow.com/questions/11607270/how-to-check-whether-given-string-is-a-word,10340,782299,809,registered,Mahesh
39760381,java,True,java|android,Android Project Build Error:Unsupported major.minor version 52.0,1,1475115869,0,http://stackoverflow.com/questions/39760381/android-project-build-errorunsupported-major-minor-version-52-0,17,6896933,3,registered,Xie Tom
39760637,java,False,java|detection,Can anyone support a java version of Kleinberg&#39;s burst detection algorithm?,0,1475117624,-3,http://stackoverflow.com/questions/39760637/can-anyone-support-a-java-version-of-kleinbergs-burst-detection-algorithm,12,6897031,1,registered,user6897031
39760635,java,False,java|apache-poi|xssf,Get all shapes in ShapeGroup,0,1475117619,0,http://stackoverflow.com/questions/39760635/get-all-shapes-in-shapegroup,8,1798063,8,registered,Jeremy Pham
39760523,java,False,java,"I have installed Java on my mac, but how do I make use of it to code?",1,1475116826,-5,http://stackoverflow.com/questions/39760523/i-have-installed-java-on-my-mac-but-how-do-i-make-use-of-it-to-code,24,6895080,1,registered,Arushi
39760394,java,False,java|sql|software-engineering,How to write Java program for client that uses SQL?,1,1475115993,-2,http://stackoverflow.com/questions/39760394/how-to-write-java-program-for-client-that-uses-sql,23,3521882,542,registered,Clint
39693935,java,True,java|arrays|string|join,joining array of strings + a separator,3,1474857361,0,http://stackoverflow.com/questions/39693935/joining-array-of-strings-a-separator,33,5959824,13,registered,Soon Kwon
39738600,java,False,java|spring|spring-cloud,Spring cloud config failed using filter,1,1475039959,0,http://stackoverflow.com/questions/39738600/spring-cloud-config-failed-using-filter,29,6891568,1,registered,jacob
39760576,java,False,java|jsp|jsf|servlets,Calling an external servlet from JSF application,0,1475117172,0,http://stackoverflow.com/questions/39760576/calling-an-external-servlet-from-jsf-application,8,6749276,3,registered,Luis Cabrera
39760492,java,False,java|jar,Can&#39;t seem to be able to run .jar file from command prompt,0,1475116593,0,http://stackoverflow.com/questions/39760492/cant-seem-to-be-able-to-run-jar-file-from-command-prompt,13,4883502,29,registered,Charles
39760547,java,False,java|intellij-idea,java: incompatible types: int cannot be converted to java.lang.Object[],0,1475116937,-1,http://stackoverflow.com/questions/39760547/java-incompatible-types-int-cannot-be-converted-to-java-lang-object,17,6896833,6,registered,japcle
9379489,java,True,java|arrays|for-loop,Looping through the elements in a array backwards,7,1329835447,5,http://stackoverflow.com/questions/9379489/looping-through-the-elements-in-a-array-backwards,29911,1058168,929,registered,JimmyK
39760467,java,False,java|arrays,"Invalid index 30, size is 30 Android",0,1475116474,0,http://stackoverflow.com/questions/39760467/invalid-index-30-size-is-30-android,10,3733294,94,registered,EddyLee
39760287,java,False,java|text-files|filenotfoundexception,Error reading text file using Scanner.,1,1475115138,-3,http://stackoverflow.com/questions/39760287/error-reading-text-file-using-scanner,35,5482259,16,registered,john smith
39760106,java,False,java|ibm-mobilefirst|mobilefirst-adapters|mobilefirst-server,What is the accepted date format in mobile first adapter,1,1475113590,0,http://stackoverflow.com/questions/39760106/what-is-the-accepted-date-format-in-mobile-first-adapter,19,2139978,31,registered,SureshSubbaiah
39760384,java,True,java|android|sqlite,How to search a String value in Sqlite?,2,1475115902,1,http://stackoverflow.com/questions/39760384/how-to-search-a-string-value-in-sqlite,31,5406578,17,registered,Cin 
34029851,java,False,java|google-app-engine|google-cloud-datastore|jsoniq,Export Google App Engine datastore as JSON using Java,1,1449002952,0,http://stackoverflow.com/questions/34029851/export-google-app-engine-datastore-as-json-using-java,193,5627498,1,registered,David Smith
39743607,java,False,java|gwt|intellij-idea,IDEA GWT compiler and backend issue,1,1475055565,0,http://stackoverflow.com/questions/39743607/idea-gwt-compiler-and-backend-issue,9,3933559,70,registered,Dante
33726926,java,True,java|swagger|jhipster,How can I enable the swagger ui on a jhipster app in prod profile?,3,1447634549,3,http://stackoverflow.com/questions/33726926/how-can-i-enable-the-swagger-ui-on-a-jhipster-app-in-prod-profile,1065,602139,549,registered,codemonkey
34191529,java,False,java|google-app-engine|jpa|google-cloud-datastore,"i want to make select from datastore ,but its not work",1,1449706544,0,http://stackoverflow.com/questions/34191529/i-want-to-make-select-from-datastore-but-its-not-work,34,3576884,2,registered,user3576884
39744978,java,False,java|android,Duplicates the Image in ListView when downloading,3,1475058834,-3,http://stackoverflow.com/questions/39744978/duplicates-the-image-in-listview-when-downloading,29,6644184,15,registered,eryll salamanes
39759982,java,True,java|iterator,Why isn&#39;t my iterator working?,2,1475112517,0,http://stackoverflow.com/questions/39759982/why-isnt-my-iterator-working,43,6896794,3,registered,Laura Pierce
39755576,java,False,java|android|android-studio|contextmenu|onlongclicklistener,How to make calls and visit website from context menu appearing on long clicking listview items?,0,1475088968,0,http://stackoverflow.com/questions/39755576/how-to-make-calls-and-visit-website-from-context-menu-appearing-on-long-clicking,11,4024001,95,registered,robinleathal
39760064,java,False,javascript|java|html|jsp|jstl,Print Div content only without losing other functionality,3,1475113229,0,http://stackoverflow.com/questions/39760064/print-div-content-only-without-losing-other-functionality,30,6896797,1,registered,reddy reddy
34241379,java,False,java|google-app-engine|jpa|jpa-2.0|google-cloud-datastore,i have this exception when execution of Entity Manager Factory creation statement,1,1449933141,0,http://stackoverflow.com/questions/34241379/i-have-this-exception-when-execution-of-entity-manager-factory-creation-statemen,49,3576884,2,registered,user3576884
34309410,java,True,java|google-app-engine|google-cloud-datastore|objectify,Why does time to count X entities in GAE Datastore increase with total number of entities?,1,1450261342,0,http://stackoverflow.com/questions/34309410/why-does-time-to-count-x-entities-in-gae-datastore-increase-with-total-number-of,71,91933,1202,registered,markvgti
39760265,java,False,java|android|android-layout|appcompat,IllegalStateException: Need to use Theme.AppCompat or one of its descendants,1,1475114927,-1,http://stackoverflow.com/questions/39760265/illegalstateexception-need-to-use-theme-appcompat-or-one-of-its-descendants,15,5241486,462,registered,tccpg288
34383671,java,True,java|google-app-engine|google-cloud-datastore,how strong consistency and eventual consistency work in datastore,2,1450631952,0,http://stackoverflow.com/questions/34383671/how-strong-consistency-and-eventual-consistency-work-in-datastore,96,4793061,10,registered,nizzard0094
17897790,java,True,java|spring|model-view-controller|spring-mvc,No mapping found for HTTP request with URI Spring MVC,7,1374927785,8,http://stackoverflow.com/questions/17897790/no-mapping-found-for-http-request-with-uri-spring-mvc,55481,962206,3248,registered,user962206
17196556,java,True,java|android|main,How to fix &quot;R.menu.main&quot; in java when first developing an android app?,7,1371659432,2,http://stackoverflow.com/questions/17196556/how-to-fix-r-menu-main-in-java-when-first-developing-an-android-app,23333,2502058,15,registered,user2502058
39758573,java,False,java|encryption|office365|ews|ewsjavaapi,EWS java check if email is encrypted,1,1475101319,1,http://stackoverflow.com/questions/39758573/ews-java-check-if-email-is-encrypted,8,713872,157,registered,Lucky
39704947,java,True,java|lotus-notes|lotusscript|ls2j,NotesException:Older version on server does not support this method,2,1474898430,0,http://stackoverflow.com/questions/39704947/notesexceptionolder-version-on-server-does-not-support-this-method,39,6432887,3,registered,witlili
39748211,java,False,java|spring|hibernate|jpa|lazy-loading,Hibernate ManyToOne FetchType.LAZY is not working?,2,1475067343,1,http://stackoverflow.com/questions/39748211/hibernate-manytoone-fetchtype-lazy-is-not-working,53,991076,471,registered,seaguest
16672725,java,True,java|android|google-maps|latitude-longitude,How to draw markers inside a specific radius for google maps in android,2,1369147044,0,http://stackoverflow.com/questions/16672725/how-to-draw-markers-inside-a-specific-radius-for-google-maps-in-android,1327,1417487,390,registered,filipehd
39760022,java,True,java,Getting a java.lang.NoClassDefFoundError error even when .class file exists,1,1475112871,0,http://stackoverflow.com/questions/39760022/getting-a-java-lang-noclassdeffounderror-error-even-when-class-file-exists,31,2719875,2334,registered,user2719875
39760002,java,False,java|selenium,How to run Java-Selenium test cases through command prompt/terminal?,1,1475112703,0,http://stackoverflow.com/questions/39760002/how-to-run-java-selenium-test-cases-through-command-prompt-terminal,16,6833153,1,registered,Dishant 
39755884,java,True,java|selenium|selenium-webdriver|marionette|selenium-firefoxdriver,Failed to launch Firefox 41 with Geckodriver using Selenium 3.0.0-beta3,1,1475090092,0,http://stackoverflow.com/questions/39755884/failed-to-launch-firefox-41-with-geckodriver-using-selenium-3-0-0-beta3,25,1404049,2651,registered,Fallenreaper
39759931,java,False,java|subdirectory,How to get java code to compile in a directory,1,1475112172,0,http://stackoverflow.com/questions/39759931/how-to-get-java-code-to-compile-in-a-directory,24,6890721,1,registered,Shiv
39736267,java,False,java|android|listview|widget|android-widget,Android List Widget Text Size / Appearance,1,1475022654,0,http://stackoverflow.com/questions/39736267/android-list-widget-text-size-appearance,25,6122491,35,registered,Jared
39759530,java,True,java|algorithm|console,For loop algorithm to print right triangle with characters,2,1475108601,0,http://stackoverflow.com/questions/39759530/for-loop-algorithm-to-print-right-triangle-with-characters,34,5623302,4,registered,cobes
39759231,java,False,java|android|json|android-volley,Why Android Volley doesn&#39;t work first time?,2,1475106091,0,http://stackoverflow.com/questions/39759231/why-android-volley-doesnt-work-first-time,23,3523942,3,registered,user3523942
5871308,java,True,java|jar|reverse-engineering|javadoc,Is it possible do create Java classes from JavaDoc?,2,1304434053,9,http://stackoverflow.com/questions/5871308/is-it-possible-do-create-java-classes-from-javadoc,936,240309,458,registered,Machado
39759641,java,True,java|audio|intellij-plugin,How to play an mp3 file given an absolute file name?,1,1475109508,2,http://stackoverflow.com/questions/39759641/how-to-play-an-mp3-file-given-an-absolute-file-name,16,5124520,86,registered,Irina Rapoport
39759827,java,False,java|html|html5|html-table,Populate HTML table based on dynamic values passed from Java,0,1475111370,0,http://stackoverflow.com/questions/39759827/populate-html-table-based-on-dynamic-values-passed-from-java,31,5416099,5,registered,NCoder
39748699,java,True,java|javafx,Why does a JavaFx Application HAVE to be launched from within its own class?,3,1475068627,1,http://stackoverflow.com/questions/39748699/why-does-a-javafx-application-have-to-be-launched-from-within-its-own-class,32,4366670,133,registered,Rezwan Azfar Haleem
39760107,java,False,java|eclipse|eclipse-plugin|velocity,Velocity editor plugin for Eclipse Neon,0,1475113591,0,http://stackoverflow.com/questions/39760107/velocity-editor-plugin-for-eclipse-neon,5,3165938,838,registered,David
39759480,java,True,java|string|recursion|counting,Recursively count string inside of a string java,2,1475108241,0,http://stackoverflow.com/questions/39759480/recursively-count-string-inside-of-a-string-java,23,6896655,1,registered,Rawsick
39759973,java,True,java|android|arrays|boolean,"Is there is any way to print boolean array as (0,1) in Java(Android)",1,1475112445,0,http://stackoverflow.com/questions/39759973/is-there-is-any-way-to-print-boolean-array-as-0-1-in-javaandroid,36,4391588,3,registered,Joowon Ryoo
39759865,java,True,java|arrays|class,Classes and 2 Dimension Arrays,1,1475111696,0,http://stackoverflow.com/questions/39759865/classes-and-2-dimension-arrays,17,5870717,10,registered,Dylan
39759971,java,True,java|loops|break,What does this definition of the break statement mean (Java),1,1475112439,-1,http://stackoverflow.com/questions/39759971/what-does-this-definition-of-the-break-statement-mean-java,35,5561136,14,registered,thedongthrowaway
39743356,java,False,java|android,Multitexturing in OpenGL ES 2,0,1475054983,0,http://stackoverflow.com/questions/39743356/multitexturing-in-opengl-es-2,13,6892411,1,registered,Jhomz Benito
39756324,java,True,java|multithreading|executorservice,Read data from database and write into file using multithreading,2,1475091711,-2,http://stackoverflow.com/questions/39756324/read-data-from-database-and-write-into-file-using-multithreading,34,3772887,140,registered,Omar ZRIDI
39757454,java,False,java|xml|simplexml|xml-deserialization,Simple XML deserializing different element types with the same name,1,1475095966,0,http://stackoverflow.com/questions/39757454/simple-xml-deserializing-different-element-types-with-the-same-name,21,2109026,90,registered,Jake Moritz
39759967,java,False,java|json|jsp,How to iterate through keys and values of JSON Object in jsp,0,1475112421,0,http://stackoverflow.com/questions/39759967/how-to-iterate-through-keys-and-values-of-json-object-in-jsp,21,4724401,402,registered,SnG
1205995,java,True,java|eclipse|warnings|compiler-warnings|suppress-warnings,What is the list of valid @SuppressWarnings warning names in Java?,5,1248953134,176,http://stackoverflow.com/questions/1205995/what-is-the-list-of-valid-suppresswarnings-warning-names-in-java,92652,939,15385,registered,Ron Tuffin
39757253,java,True,java|oracle|hibernate|jpa,How do I get the primary Key after entity.merge,3,1475095252,0,http://stackoverflow.com/questions/39757253/how-do-i-get-the-primary-key-after-entity-merge,26,5717021,11,registered,sromit
39759842,java,True,java|singly-linked-list,Implementing LinkedList methods from scratch,1,1475111465,0,http://stackoverflow.com/questions/39759842/implementing-linkedlist-methods-from-scratch,27,6131192,1,registered,Chris
4687704,java,False,java|c++|jni|malloc|glibc,&quot;malloc(): memory corruption&quot;,3,1294975502,0,http://stackoverflow.com/questions/4687704/malloc-memory-corruption,8087,559616,30,registered,HJED
39758348,java,True,java|multithreading|error-handling,How does Java handle Errors in multithreading?,3,1475099984,1,http://stackoverflow.com/questions/39758348/how-does-java-handle-errors-in-multithreading,30,2133216,434,registered,ndm13
39588251,java,True,java|performance|processing-efficiency|microbenchmark|branch-prediction,"In Java, can &amp; be faster than &amp;&amp;?",7,1474356859,49,http://stackoverflow.com/questions/39588251/in-java-can-be-faster-than,5510,5851520,662,registered,SusanW
39759664,java,False,java|android|xml|android-emulator|android-gradle,Error:CreateProcess error=216,0,1475109783,-1,http://stackoverflow.com/questions/39759664/errorcreateprocess-error-216,23,6896673,1,registered,mohamed hassan
39755256,java,True,java|selenium|selenium-webdriver,How to click on an input type submit with no defined ID using Selenium WebDriver and Java,3,1475087917,0,http://stackoverflow.com/questions/39755256/how-to-click-on-an-input-type-submit-with-no-defined-id-using-selenium-webdriver,29,614713,321,registered,Moe
39757545,java,True,java|android|google-maps|polygon,Polygon is not closed,1,1475096327,0,http://stackoverflow.com/questions/39757545/polygon-is-not-closed,31,6768849,10,registered,Eniola
39717722,java,True,java|jscience|jsr363,Java units of measurement library addition and subtraction returning incorrect values,1,1474958485,3,http://stackoverflow.com/questions/39717722/java-units-of-measurement-library-addition-and-subtraction-returning-incorrect-v,42,1359988,488,registered,zjuhasz
39755358,java,False,java|apache-spark|apache-spark-mllib|word2vec,Distributed Word2Vec Model Training using Apache Spark 2.0.0 and mllib,1,1475088248,-2,http://stackoverflow.com/questions/39755358/distributed-word2vec-model-training-using-apache-spark-2-0-0-and-mllib,17,2744862,1,registered,Kabutops
39759560,java,True,java|image-processing,How does Java represent an image using a byte[] array?,1,1475108844,-2,http://stackoverflow.com/questions/39759560/how-does-java-represent-an-image-using-a-byte-array,27,4968539,126,registered,Blogger
39738870,java,False,java|eclipse|servlets|solr|solrj,Changing it to servlet,0,1475041344,-1,http://stackoverflow.com/questions/39738870/changing-it-to-servlet,31,6644076,10,registered,Cedric.L
39717768,java,False,java|jasper-reports|jasperserver|jaspersoft-studio,Is there a way in Jasper Reports to pass a parameter while using a JavaBean Datasource,0,1474958632,0,http://stackoverflow.com/questions/39717768/is-there-a-way-in-jasper-reports-to-pass-a-parameter-while-using-a-javabean-data,23,2480326,113,registered,gigz
39759549,java,False,java|servlets,"java.io.FileNotFoundException although the file exists, directory appears to be empty",1,1475108765,0,http://stackoverflow.com/questions/39759549/java-io-filenotfoundexception-although-the-file-exists-directory-appears-to-be,27,6185452,9,registered,Illuminae
22572403,java,False,java|android|audio|runtime,Fatal runtime error at android.media.audiofx.Equalizer.&lt;init&gt;,0,1395452784,0,http://stackoverflow.com/questions/22572403/fatal-runtime-error-at-android-media-audiofx-equalizer-init,117,3448616,8,registered,Rashad
39759351,java,False,java,NumberFormatException while Integer.valueOf,0,1475107169,-1,http://stackoverflow.com/questions/39759351/numberformatexception-while-integer-valueof,22,3330509,1,registered,user3330509
39743398,java,False,java|log4j|log4j2,Performance of log4j2 compared to log4j1,1,1475055058,0,http://stackoverflow.com/questions/39743398/performance-of-log4j2-compared-to-log4j1,25,2210903,220,registered,caffeine_inquisitor
38066957,java,True,java|android|android-studio|java-8|android-studio-2.1,Android Studio JDK location changes back to 1.7 every time it is updated to 1.8 path,2,1467087329,8,http://stackoverflow.com/questions/38066957/android-studio-jdk-location-changes-back-to-1-7-every-time-it-is-updated-to-1-8,1188,933050,925,registered,Asim
39722318,java,False,java|android|localserver|android-internal-storage,android host files from internal storage(locally),2,1474972162,0,http://stackoverflow.com/questions/39722318/android-host-files-from-internal-storagelocally,64,4852969,1,registered,Nikethan
39759614,java,False,java|svg|batik,Apache Batik - create an SVGDocument from a String,0,1475109342,0,http://stackoverflow.com/questions/39759614/apache-batik-create-an-svgdocument-from-a-string,6,515054,40145,registered,0__
39758998,java,True,java,About printing out a polynomial,3,1475104245,1,http://stackoverflow.com/questions/39758998/about-printing-out-a-polynomial,42,6896477,8,registered,user6896477
38498642,java,False,java|sql-server|jboss7.x,JBoss occasionally couldn&#39;t connect to database,1,1469088872,0,http://stackoverflow.com/questions/38498642/jboss-occasionally-couldnt-connect-to-database,27,186896,775,registered,SyAu
39759574,java,False,java|android|arrays|android-fragments|android-drawable,Dynamically adding drawables to int array Android,0,1475109000,0,http://stackoverflow.com/questions/39759574/dynamically-adding-drawables-to-int-array-android,29,5582506,61,registered,Pj Rigor
39759559,java,False,java|android|multithreading|asynchronous|download,Download Image Sync,0,1475108843,0,http://stackoverflow.com/questions/39759559/download-image-sync,15,2886507,1268,registered,Emre Akt&#252;rk
7563650,java,True,java|language-construct,What are the basic language constructs in java?,3,1317091464,2,http://stackoverflow.com/questions/7563650/what-are-the-basic-language-constructs-in-java,5102,966154,11,registered,ABCooper
39759492,java,False,java|android|httpurlconnection|openweathermap,Weather API and HttpURLConnection,1,1475108335,0,http://stackoverflow.com/questions/39759492/weather-api-and-httpurlconnection,16,6891269,1,registered,Maestro5563
14615629,java,False,java|spring|model-view-controller|configuration|junit,Spring Java based config and JUnit does not work when webmvc is enabled,1,1359587602,2,http://stackoverflow.com/questions/14615629/spring-java-based-config-and-junit-does-not-work-when-webmvc-is-enabled,7970,2027264,1163,registered,MickJ
39759277,java,False,java|swing|jframe|draw|paint,"Trying to paint JFrame rectangle bars, completely erase, repaint bars in different order?",0,1475106540,0,http://stackoverflow.com/questions/39759277/trying-to-paint-jframe-rectangle-bars-completely-erase-repaint-bars-in-differe,20,6276328,3,registered,chase
39759340,java,True,java|javafx|fxml,FXML set percentWidth on target node directly,1,1475107062,0,http://stackoverflow.com/questions/39759340/fxml-set-percentwidth-on-target-node-directly,9,5208406,548,registered,Asperger
39581436,java,False,java|classloader,Workaround NoClassDefFoundError for wrong directory structure,1,1474316371,0,http://stackoverflow.com/questions/39581436/workaround-noclassdeffounderror-for-wrong-directory-structure,59,2529465,75,registered,bss36504
28099747,java,False,java|android|httprequest,android check if request is coming from my app,1,1421965310,1,http://stackoverflow.com/questions/28099747/android-check-if-request-is-coming-from-my-app,312,1107694,1096,registered,arash moeen
39759304,java,False,java|file-io|inputstream|cq5|aem,Add data to the InputStream File,0,1475106783,0,http://stackoverflow.com/questions/39759304/add-data-to-the-inputstream-file,17,5996829,18,registered,Kamal Kannan
39756971,java,False,java|android|serialization|deserialization|weka,Serialise and Deserialise an object in Java/Android [WEKA],1,1475094150,0,http://stackoverflow.com/questions/39756971/serialise-and-deserialise-an-object-in-java-android-weka,27,3398554,1317,registered,Georgi Koemdzhiev
39759264,java,False,java|arrays|scala|bytebuffer,Extract Longs from ByteBuffer (Java/Scala),0,1475106426,0,http://stackoverflow.com/questions/39759264/extract-longs-from-bytebuffer-java-scala,12,996709,449,registered,ceran
39759254,java,False,java|subprocess|progress-bar|stdout,Capturing &quot;inline progress bars&quot; for java subprocess output wired up to stdout?,0,1475106352,0,http://stackoverflow.com/questions/39759254/capturing-inline-progress-bars-for-java-subprocess-output-wired-up-to-stdout,4,2103383,1398,registered,Paul_R
39732876,java,True,java|db2|ibm-midrange|weblogic12c|db2400,Why I&#39;m getting unexpected results of VARCHAR comparison?,2,1475004695,-2,http://stackoverflow.com/questions/39732876/why-im-getting-unexpected-results-of-varchar-comparison,59,2793310,1,registered,Daniel Fuentes
39756135,java,False,java|api,HttpComponents status code 403,0,1475091085,0,http://stackoverflow.com/questions/39756135/httpcomponents-status-code-403,23,4633408,133,registered,Will Byers
39731765,java,True,java|swing|netbeans|netbeans-8,reached end of file while parsing?,1,1475000557,-1,http://stackoverflow.com/questions/39731765/reached-end-of-file-while-parsing,37,6872609,1,registered,Andrew Cameron
39759208,java,False,javascript|java|java-8|nashorn,Strange behavior (properties set to zero) in nested objects with optimistic types enabled in Nashorn,0,1475105932,1,http://stackoverflow.com/questions/39759208/strange-behavior-properties-set-to-zero-in-nested-objects-with-optimistic-type,15,263004,59390,registered,Vivin Paliath
39757856,java,False,java|eclipse|git|maven,How do i consolidate a bunch of projects from one git repo into a single folder In Eclipse Project viewer?,1,1475097594,0,http://stackoverflow.com/questions/39757856/how-do-i-consolidate-a-bunch-of-projects-from-one-git-repo-into-a-single-folder,8,3827178,11,registered,Patrick Roanhouse
39759167,java,False,java|spring|spring-mvc|jpa,Is PersistenceAnnotationBeanPostProcessor affect somehow on Environment or @PropertySource?,0,1475105589,1,http://stackoverflow.com/questions/39759167/is-persistenceannotationbeanpostprocessor-affect-somehow-on-environment-or-prop,8,6631006,13,registered,Hadson
39758809,java,False,java|inheritance|parameters|overriding,Java abstract classes/interfaces and specifying type parameters,1,1475102989,0,http://stackoverflow.com/questions/39758809/java-abstract-classes-interfaces-and-specifying-type-parameters,19,3124590,156,registered,Rdesmond
39758868,java,False,java|netbeans|jersey,How can I disable annoying warning/hint in NetBeans 8.1,1,1475103344,1,http://stackoverflow.com/questions/39758868/how-can-i-disable-annoying-warning-hint-in-netbeans-8-1,11,2836638,123,registered,preston.m.price
39756883,java,False,java|android|file-io|saving-data,Android Studio- Save custom class (with ArrayList) to a file,0,1475093796,0,http://stackoverflow.com/questions/39756883/android-studio-save-custom-class-with-arraylist-to-a-file,19,6895962,1,registered,Superdsg
39711620,java,False,java,google foobar challenge error with dfs solution,1,1474920861,0,http://stackoverflow.com/questions/39711620/google-foobar-challenge-error-with-dfs-solution,24,6882909,23,registered,Anderson
39758831,java,False,java|string|numbers|java.util.scanner|matcher,Compare two strings with numbers and determine how many times each number in string 2 appears in string 1,0,1475103085,-5,http://stackoverflow.com/questions/39758831/compare-two-strings-with-numbers-and-determine-how-many-times-each-number-in-str,32,6828517,1,registered,Joseph James
39730185,java,True,java|multithreading|tomcat|servlets,How servlets container instantiates external classes used by servlets?,1,1474994784,0,http://stackoverflow.com/questions/39730185/how-servlets-container-instantiates-external-classes-used-by-servlets,25,2935333,729,registered,Rocherlee
26535927,java,True,java|android|eclipse,java.lang.NullPointerException when creating first android app in OS X 10.9.4,3,1414092636,0,http://stackoverflow.com/questions/26535927/java-lang-nullpointerexception-when-creating-first-android-app-in-os-x-10-9-4,1818,3671030,130,registered,Baldrick
39759044,java,False,java|push-notification|office365|ews|exchangewebservices,No notifications coming for EWS Streaming Notifications in Java,0,1475104587,0,http://stackoverflow.com/questions/39759044/no-notifications-coming-for-ews-streaming-notifications-in-java,6,1017111,1604,registered,WowBow
39759023,java,False,java|android|alertdialog|programmatically,Android:Java Alertdialog doesn&#39;t work on my Phone,0,1475104432,0,http://stackoverflow.com/questions/39759023/androidjava-alertdialog-doesnt-work-on-my-phone,14,5955049,1,registered,Kerem Taşpınar
39758916,java,True,java|joptionpane,how do I use a &quot;double&quot; value with JOptionPane.showInputDialog,1,1475103641,0,http://stackoverflow.com/questions/39758916/how-do-i-use-a-double-value-with-joptionpane-showinputdialog,9,5583465,25,registered,dirtydan
