question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39645455,matlab,False,c#|.net|matlab,Error using C# / .NET library in Matlab,0,1474565764,0,http://stackoverflow.com/questions/39645455/error-using-c-net-library-in-matlab,35,4564152,30,registered,Matt
21685911,matlab,True,matlab|legend|matlab-figure|figure,Dynamic Legend (Updates in every recursion),2,1392059722,6,http://stackoverflow.com/questions/21685911/dynamic-legend-updates-in-every-recursion,4416,3292827,66,registered,Kots
39624113,matlab,True,matlab|matrix,Delete same submatrices in a bigger matrix. Matlab,2,1474482898,0,http://stackoverflow.com/questions/39624113/delete-same-submatrices-in-a-bigger-matrix-matlab,38,6860143,3,registered,Der Felix
39644515,matlab,False,linux|matlab|ubuntu|driver|ubuntu-16.04,MATLAB is exiting because of fatal error,0,1474562390,0,http://stackoverflow.com/questions/39644515/matlab-is-exiting-because-of-fatal-error,53,2414957,3246,registered,Mona Jalal
39642885,matlab,True,matlab|mean|cell-array,Matlab: mean and stddev in a cell,1,1474557440,0,http://stackoverflow.com/questions/39642885/matlab-mean-and-stddev-in-a-cell,29,4738644,51,registered,Diego Alejandro G&#243;mez Pardo
39643453,matlab,False,matlab,I want to convolute a impulse response with the speech signal in matlab.can anyone help me,0,1474559100,-1,http://stackoverflow.com/questions/39643453/i-want-to-convolute-a-impulse-response-with-the-speech-signal-in-matlab-can-anyo,20,5879002,1,registered,Tango Charlie
39640490,matlab,False,matlab,Create a sinus wave with increasing steps frequencies matlab,1,1474551073,0,http://stackoverflow.com/questions/39640490/create-a-sinus-wave-with-increasing-steps-frequencies-matlab,45,6864699,1,registered,M.H
39641749,matlab,False,matlab|matlab-figure,How to append items to `legend` in Matlab?,0,1474554261,0,http://stackoverflow.com/questions/39641749/how-to-append-items-to-legend-in-matlab,25,1202172,1349,registered,Danijel
39638451,matlab,False,matlab,Extracting data values from MATLAB meshgrid output,1,1474545560,0,http://stackoverflow.com/questions/39638451/extracting-data-values-from-matlab-meshgrid-output,26,6478488,1,registered,CJP
39640522,matlab,False,matlab|signals|signal-processing|spectrogram,How can I generate i.i.d wide-band signal in Mat-lab?,0,1474551137,0,http://stackoverflow.com/questions/39640522/how-can-i-generate-i-i-d-wide-band-signal-in-mat-lab,23,5952194,1,registered,pop
39639814,matlab,False,matlab,How to implement double-curve pricing for cva calculation,0,1474549222,0,http://stackoverflow.com/questions/39639814/how-to-implement-double-curve-pricing-for-cva-calculation,22,6863955,1,registered,Marta M.
39628157,matlab,True,matlab|octave|chaining,Implementing &#39;curly&#39; and &#39;access&#39; &quot;chaining&quot; functions in matlab,1,1474501722,3,http://stackoverflow.com/questions/39628157/implementing-curly-and-access-chaining-functions-in-matlab,26,4183191,3605,registered,Tasos Papastylianou
39633824,matlab,False,matlab|statistics|compare|regression|linear-regression,How do I compare two weighted regressions in MatLab?,1,1474532515,0,http://stackoverflow.com/questions/39633824/how-do-i-compare-two-weighted-regressions-in-matlab,12,4517241,1,registered,Hagtar
39638055,matlab,True,matlab,"I have an array of size (2958x1), I want average of each five points from starting and store the result to a new array. How can I do this?",1,1474544538,1,http://stackoverflow.com/questions/39638055/i-have-an-array-of-size-2958x1-i-want-average-of-each-five-points-from-starti,35,3162506,23,registered,user3162506
39635086,matlab,False,matlab,log used function names in a MATLAB program,1,1474536161,0,http://stackoverflow.com/questions/39635086/log-used-function-names-in-a-matlab-program,22,3716114,424,registered,behzad
39636957,matlab,True,matlab,Prevent from doing decimals,2,1474541227,0,http://stackoverflow.com/questions/39636957/prevent-from-doing-decimals,25,1807213,42,registered,Lasse
39635470,matlab,True,matlab|vector|condition,How to select vector values based on the conditions of another vector,3,1474537092,0,http://stackoverflow.com/questions/39635470/how-to-select-vector-values-based-on-the-conditions-of-another-vector,57,6863373,1,registered,D_Marini
39636898,matlab,False,matlab|svm|libsvm,Box constraint in libsvm package (compare MATLAB fitcsvm and libsvm options),0,1474541044,0,http://stackoverflow.com/questions/39636898/box-constraint-in-libsvm-package-compare-matlab-fitcsvm-and-libsvm-options,8,2991243,1058,registered,user2991243
39628105,matlab,False,matlab,Matlab 2015a and VS 2015,0,1474501318,-2,http://stackoverflow.com/questions/39628105/matlab-2015a-and-vs-2015,21,2474255,35,registered,Ahmed
39635848,matlab,True,arrays|matlab|vector,Can&#39;t understand some array syntax,1,1474538036,-1,http://stackoverflow.com/questions/39635848/cant-understand-some-array-syntax,28,4559053,11,registered,Muhammad Rifqi Fatchurrahman
39331686,matlab,True,matlab|binary|wolfram-mathematica|data-type-conversion,Better dataformat than .mat v7.3 for import from Matlab 2016 to Mathematica 11?,1,1473082096,-1,http://stackoverflow.com/questions/39331686/better-dataformat-than-mat-v7-3-for-import-from-matlab-2016-to-mathematica-11,70,54964,32317,registered,Masi
39556915,matlab,True,matlab,hexagonal lattice which is randomly colored with black and white color,2,1474196427,2,http://stackoverflow.com/questions/39556915/hexagonal-lattice-which-is-randomly-colored-with-black-and-white-color,32,6829868,18,registered,kh.omid
39627926,matlab,False,matlab|symbolic-math|coefficients,Extract coefficients from symbolic expression,2,1474499945,0,http://stackoverflow.com/questions/39627926/extract-coefficients-from-symbolic-expression,28,6074242,51,registered,gustavoreche
39466811,matlab,False,java|matlab|swing,How to obtain the bounds of the axis box in a JFrame?,1,1473759630,10,http://stackoverflow.com/questions/39466811/how-to-obtain-the-bounds-of-the-axis-box-in-a-jframe,175,5328802,181,registered,Alexander Korovin
39622844,matlab,True,matlab|integration|curve-fitting|differentiation,Double Integration of a custom equation by fit() Matlab,1,1474478459,0,http://stackoverflow.com/questions/39622844/double-integration-of-a-custom-equation-by-fit-matlab,14,5912333,30,registered,Mofasa E
39605605,matlab,False,matlab|eigenvalue|eigenvector,How to get the eigenvalues and eigenvectors with particular normalization condition in Matlab,1,1474416868,0,http://stackoverflow.com/questions/39605605/how-to-get-the-eigenvalues-and-eigenvectors-with-particular-normalization-condit,41,3376318,414,registered,Mike22LFC
39635057,matlab,False,matlab|bigdata,How to edit a big .txt file in matlab,1,1474536077,0,http://stackoverflow.com/questions/39635057/how-to-edit-a-big-txt-file-in-matlab,10,6726469,1,registered,user6726469
39597747,matlab,False,matlab,"Matlab: Programatically replacing *_dot notation with diff(*,t) in symbolic equations",2,1474384309,1,http://stackoverflow.com/questions/39597747/matlab-programatically-replacing-dot-notation-with-diff-t-in-symbolic-equa,22,6854139,11,registered,Matthew T Watson
39147268,matlab,False,matlab|calibration|magnetometer,How can I correctly apply the scalar calibration of vector magnetometers?,1,1472133292,0,http://stackoverflow.com/questions/39147268/how-can-i-correctly-apply-the-scalar-calibration-of-vector-magnetometers,12,6523668,72,registered,dou
39634517,matlab,False,matlab,Finding the angle between the 3D view vector and normal-Back face culling,0,1474534615,0,http://stackoverflow.com/questions/39634517/finding-the-angle-between-the-3d-view-vector-and-normal-back-face-culling,17,2529125,51,registered,Sade
39634197,matlab,True,matlab,Sum all the numbers between two indices in Matlab,1,1474533705,1,http://stackoverflow.com/questions/39634197/sum-all-the-numbers-between-two-indices-in-matlab,18,1807213,42,registered,Lasse
39607735,matlab,False,matlab|text|import,Matlab importdata text file,1,1474433091,0,http://stackoverflow.com/questions/39607735/matlab-importdata-text-file,33,5068933,23,registered,Cii
39632027,matlab,False,matlab|plot|simulink|calc,Calculate SNR to data exported from SIMULIK,0,1474526661,0,http://stackoverflow.com/questions/39632027/calculate-snr-to-data-exported-from-simulik,11,4796963,166,registered,AhmedWas
39632197,matlab,False,matlab|dwt,How to perform Multi-level Discrete wavelet transform using command line?,0,1474527285,0,http://stackoverflow.com/questions/39632197/how-to-perform-multi-level-discrete-wavelet-transform-using-command-line,6,6143080,1,registered,Megha Singh
39032851,matlab,True,matlab|signals,Recieving external RS232 signals with Matlab,2,1471589818,-1,http://stackoverflow.com/questions/39032851/recieving-external-rs232-signals-with-matlab,29,5176731,101,registered,residuence
39630315,matlab,True,matlab|symbolic-math|polynomial-math|coefficients,My symbolic polynomial it&#39;s not a symbolic polynomial?! Weird error,1,1474518724,1,http://stackoverflow.com/questions/39630315/my-symbolic-polynomial-its-not-a-symbolic-polynomial-weird-error,21,6074242,51,registered,gustavoreche
39580926,matlab,True,image|matlab|image-processing|mnist,How do I load in the MNIST digits and label data in MATLAB?,1,1474314323,-1,http://stackoverflow.com/questions/39580926/how-do-i-load-in-the-mnist-digits-and-label-data-in-matlab,43,371406,62,registered,SKM
39617465,matlab,True,matlab|printf|cell-array,"How to covert large, mixed cell arrays with strings to double matrix fast in Matlab?",2,1474463271,0,http://stackoverflow.com/questions/39617465/how-to-covert-large-mixed-cell-arrays-with-strings-to-double-matrix-fast-in-mat,45,6858453,1,registered,Sarah Y
39582070,matlab,False,windows|matlab|scheduled-tasks,Does Matlab execute .m files differently from automation than from within the GUI?,0,1474319044,3,http://stackoverflow.com/questions/39582070/does-matlab-execute-m-files-differently-from-automation-than-from-within-the-gu,37,6850634,16,registered,Chris Conatser
39628601,matlab,True,matlab,Generating Barnsley Fern Fractal in MATLAB,1,1474505440,0,http://stackoverflow.com/questions/39628601/generating-barnsley-fern-fractal-in-matlab,27,5282711,12,registered,Morge
39619935,matlab,True,matlab|gaussian|smoothing,How to do smoothing of 3D images based on millimeter?,1,1474469565,0,http://stackoverflow.com/questions/39619935/how-to-do-smoothing-of-3d-images-based-on-millimeter,29,6494707,1,registered,S.EB
39628166,matlab,False,matlab|computer-vision|knn|pdist,Using Matlab knnsearch function,0,1474501769,0,http://stackoverflow.com/questions/39628166/using-matlab-knnsearch-function,18,6722625,45,registered,Mr.Roboto
39627522,matlab,True,matlab,Loop trough .fig files and group them into folders based on the file name,2,1474496979,0,http://stackoverflow.com/questions/39627522/loop-trough-fig-files-and-group-them-into-folders-based-on-the-file-name,22,6317562,23,registered,HumbleMan
39627426,matlab,True,matlab|load,Load and save specific objects where filename is a string,1,1474496278,0,http://stackoverflow.com/questions/39627426/load-and-save-specific-objects-where-filename-is-a-string,14,435129,9947,registered,P i 
39625560,matlab,True,matlab,MATLAB: Extracting elements periodically,4,1474488067,1,http://stackoverflow.com/questions/39625560/matlab-extracting-elements-periodically,27,1710373,601,registered,BillyJean
20599260,matlab,True,matlab|for-loop|matrix|insert|rows,Matlab - insert/append rows into matrix iteratively,2,1387138505,5,http://stackoverflow.com/questions/20599260/matlab-insert-append-rows-into-matrix-iteratively,24265,1455384,3062,registered,Andrius
39626593,matlab,False,matlab|gpu,Know what variables are currently in a GPU and how much memory they take,0,1474491968,0,http://stackoverflow.com/questions/39626593/know-what-variables-are-currently-in-a-gpu-and-how-much-memory-they-take,16,6727583,17,registered,denru
32524059,matlab,True,arrays|matlab|vector|format,Matlab: how to display the &quot;real&quot; values of an array?,1,1441976186,0,http://stackoverflow.com/questions/32524059/matlab-how-to-display-the-real-values-of-an-array,49,3548534,127,registered,Mierzen
39625958,matlab,False,matlab|image-processing|computer-vision|image-recognition|kdtree,k-d tree for nearest neighbors alternative to pdist2,0,1474489467,0,http://stackoverflow.com/questions/39625958/k-d-tree-for-nearest-neighbors-alternative-to-pdist2,27,6722625,45,registered,Mr.Roboto
39625701,matlab,False,matlab|fscanf,How to have higher precision real number in Matlab,0,1474488553,0,http://stackoverflow.com/questions/39625701/how-to-have-higher-precision-real-number-in-matlab,39,4538507,12,registered,Damien
39625466,matlab,True,matlab|plot|colors|polar-coordinates,Changing colormap for a polarplot in Matlab?,1,1474487704,0,http://stackoverflow.com/questions/39625466/changing-colormap-for-a-polarplot-in-matlab,8,2612195,256,registered,ErinGoBragh
39625301,matlab,True,matlab|printf|export-to-csv,Problems writing from Cell array to CSV file,1,1474487148,0,http://stackoverflow.com/questions/39625301/problems-writing-from-cell-array-to-csv-file,13,1686468,613,registered,Bazman
39624273,matlab,True,matlab,how to check the month of datenum matlab value?,1,1474483439,0,http://stackoverflow.com/questions/39624273/how-to-check-the-month-of-datenum-matlab-value,17,4480431,14,registered,Alemex
39622087,matlab,False,matlab,Vector Display with Square Brackets,0,1474475960,1,http://stackoverflow.com/questions/39622087/vector-display-with-square-brackets,39,6859580,6,registered,Joseph
39392077,matlab,True,matlab,how to display my vertical matrix in an horizontal matrix?,2,1473340755,1,http://stackoverflow.com/questions/39392077/how-to-display-my-vertical-matrix-in-an-horizontal-matrix,48,6652926,12,registered,user6652926
36189979,matlab,True,matlab|statistics|regression,Multivariate regression in Matlab,1,1458772363,1,http://stackoverflow.com/questions/36189979/multivariate-regression-in-matlab,84,2062285,614,registered,H&#233;ctor van den Boorn
39621787,matlab,False,matlab|image-processing|image-recognition|sift|nearest-neighbor,PCA on features vector for image point recognition,1,1474474974,1,http://stackoverflow.com/questions/39621787/pca-on-features-vector-for-image-point-recognition,15,6722625,45,registered,Mr.Roboto
39601009,matlab,False,matlab,How to easily visualize a tensor,0,1474395144,-3,http://stackoverflow.com/questions/39601009/how-to-easily-visualize-a-tensor,33,5021010,22,registered,Erin
39621861,matlab,False,matlab,Can I dynamicaly add change `subplot` dimensions?,1,1474475171,0,http://stackoverflow.com/questions/39621861/can-i-dynamicaly-add-change-subplot-dimensions,18,1202172,1349,registered,Danijel
39621927,matlab,False,matlab|recursion,Matlab quitting if high number of recursions?,0,1474475405,1,http://stackoverflow.com/questions/39621927/matlab-quitting-if-high-number-of-recursions,30,3285148,538,registered,user3285148
39618844,matlab,False,matlab|probability|distribution,Define a Specific Probability Distribution Object in Matlab,0,1474466598,1,http://stackoverflow.com/questions/39618844/define-a-specific-probability-distribution-object-in-matlab,25,5000695,82,registered,beeba
28669347,matlab,True,history|matlab,History of previously opened m-files in MATLAB,2,1424679143,5,http://stackoverflow.com/questions/28669347/history-of-previously-opened-m-files-in-matlab,650,2991243,1058,registered,user2991243
39619050,matlab,True,matlab|errorbar,Stop errorbars from overlapping in matlab,1,1474467094,2,http://stackoverflow.com/questions/39619050/stop-errorbars-from-overlapping-in-matlab,23,6858774,13,registered,Matt
39550298,matlab,False,matlab,How to write a Matlab program that applies the fminbnd function to the cost function for the enclosure,0,1474136851,0,http://stackoverflow.com/questions/39550298/how-to-write-a-matlab-program-that-applies-the-fminbnd-function-to-the-cost-func,16,6843488,1,registered,Kierra Mobley
39615961,matlab,False,matlab|loops|for-loop|matrix|cell,Avoiding for loop with cells and matrixes involved,1,1474459140,0,http://stackoverflow.com/questions/39615961/avoiding-for-loop-with-cells-and-matrixes-involved,20,6561833,6,registered,Yurema Teijeiro
39619128,matlab,True,python|matlab|numpy|matplotlib|scipy,Plotting direction field in python,2,1474467310,0,http://stackoverflow.com/questions/39619128/plotting-direction-field-in-python,23,3917230,149,registered,Photon Light
39616409,matlab,True,matlab|cell,Concatenate a cell array into the middle of another cell array in Matlab,1,1474460419,0,http://stackoverflow.com/questions/39616409/concatenate-a-cell-array-into-the-middle-of-another-cell-array-in-matlab,35,3337972,14,registered,Augusti
39605387,matlab,True,matlab,Capitalize the first and last letter of three letter words in a string,2,1474415078,0,http://stackoverflow.com/questions/39605387/capitalize-the-first-and-last-letter-of-three-letter-words-in-a-string,164,6802707,1,registered,user6802707
39619249,matlab,False,c|matlab|converter,How can I convert Matlab built-in functions to C/C++?,0,1474467574,-4,http://stackoverflow.com/questions/39619249/how-can-i-convert-matlab-built-in-functions-to-c-c,37,3486308,1,registered,user3486308
39599882,matlab,True,matlab|time-series|signal-processing,Creating iddata object seems to shift data along time-axis,1,1474390839,0,http://stackoverflow.com/questions/39599882/creating-iddata-object-seems-to-shift-data-along-time-axis,11,3991125,2539,registered,albert
39595637,matlab,True,matlab|oop|package,Avoid repeating a superclass&#39; package name in Matlab,1,1474378561,1,http://stackoverflow.com/questions/39595637/avoid-repeating-a-superclass-package-name-in-matlab,21,3082472,164,registered,akraf
39615987,matlab,True,matlab|reshape,Reshaping 3D array to 2D,1,1474459208,1,http://stackoverflow.com/questions/39615987/reshaping-3d-array-to-2d,27,2703401,1646,registered,Hima
39615194,matlab,True,matlab,Change line color when combining graphs,1,1474456981,0,http://stackoverflow.com/questions/39615194/change-line-color-when-combining-graphs,14,6515671,63,registered,J.Smith
39613194,matlab,True,matlab|line|extension-methods,How to extend line in matlab to the graph limits?,1,1474451586,0,http://stackoverflow.com/questions/39613194/how-to-extend-line-in-matlab-to-the-graph-limits,19,6685508,21,registered,Khaled Khafagy
39615894,matlab,False,matlab|video|image-processing|decoding|ssim,Handling infinite value of PSNR when calculating PSNR value of video,0,1474458974,0,http://stackoverflow.com/questions/39615894/handling-infinite-value-of-psnr-when-calculating-psnr-value-of-video,12,6218348,6,registered,Sangwook Bae
39582588,matlab,False,matlab|parallel-processing|distributed,parfeval slower than parfor,1,1474321375,0,http://stackoverflow.com/questions/39582588/parfeval-slower-than-parfor,34,6850730,1,registered,Pooya Ir
39615601,matlab,False,matlab|optimization,How to save the functional value and corresponding points when doing optimization in matlab,0,1474458082,0,http://stackoverflow.com/questions/39615601/how-to-save-the-functional-value-and-corresponding-points-when-doing-optimizatio,25,6361674,37,registered,will_cheuk
39614957,matlab,True,matlab,Create a table with a single column in Matlab,1,1474456344,0,http://stackoverflow.com/questions/39614957/create-a-table-with-a-single-column-in-matlab,14,5908673,33,registered,Hefaestion
39615527,matlab,False,matlab|csv|weka,.csv file cannot recognition as CSV data file in Weka,0,1474457848,0,http://stackoverflow.com/questions/39615527/csv-file-cannot-recognition-as-csv-data-file-in-weka,14,5801545,1,registered,sukhesh chukkapalli
39613081,matlab,True,arrays|matlab|matrix|octave,How to change elements of a matrix with reference to a vector of column indices without using for-loop?,4,1474451330,2,http://stackoverflow.com/questions/39613081/how-to-change-elements-of-a-matrix-with-reference-to-a-vector-of-column-indices,36,3659972,174,registered,manoos
39611064,matlab,True,c++|matlab|3d,Boundary of 2D points,1,1474445853,0,http://stackoverflow.com/questions/39611064/boundary-of-2d-points,53,2529125,51,registered,Sade
39609749,matlab,True,arrays|matlab|matrix|multidimensional-array,Add multiple channels to a 28x28x5000 matrix,3,1474441986,2,http://stackoverflow.com/questions/39609749/add-multiple-channels-to-a-28x28x5000-matrix,36,3354696,318,registered,Wajih
39608992,matlab,False,matlab|function|matrix-multiplication,Matlab function to multiply two matrices,0,1474439490,0,http://stackoverflow.com/questions/39608992/matlab-function-to-multiply-two-matrices,45,4282253,33,registered,Mustafa
39608612,matlab,False,matlab|symbolic-math|coefficients,Finding independent terms of a symbolic expression (not polynomial),0,1474437794,0,http://stackoverflow.com/questions/39608612/finding-independent-terms-of-a-symbolic-expression-not-polynomial,12,6074242,51,registered,gustavoreche
39604579,matlab,False,matlab,How to read specific lines with Matlab,1,1474409785,0,http://stackoverflow.com/questions/39604579/how-to-read-specific-lines-with-matlab,34,4538507,12,registered,Damien
39607469,matlab,False,matlab|web-services,MATLAB: getting information from website currency converter (XE.com),1,1474431426,0,http://stackoverflow.com/questions/39607469/matlab-getting-information-from-website-currency-converter-xe-com,23,5908119,13,registered,Aquiles P&#225;ez
11952037,matlab,True,matlab|matrix,Replace values in matrix with other values,4,1344946334,9,http://stackoverflow.com/questions/11952037/replace-values-in-matrix-with-other-values,38262,1597969,105,registered,user1597969
39606972,matlab,True,matlab,is a way to quickly convert long cell character data to number matrix?,1,1474427923,0,http://stackoverflow.com/questions/39606972/is-a-way-to-quickly-convert-long-cell-character-data-to-number-matrix,29,4480431,14,registered,Alemex
39606819,matlab,False,matlab,Can MATLAB define a &#39;block&#39; limiting a scope like C++ can?,0,1474426751,0,http://stackoverflow.com/questions/39606819/can-matlab-define-a-block-limiting-a-scope-like-c-can,32,3278063,1549,registered,Jeon
10407650,matlab,False,matlab,matlab coding -wavelet toolbo-to find the highest frequency content of a signal from its co efficients,1,1335932336,0,http://stackoverflow.com/questions/10407650/matlab-coding-wavelet-toolbo-to-find-the-highest-frequency-content-of-a-signal,363,1369120,103,registered,harin04
39584462,matlab,True,matlab|matrix|linear-algebra|mex|armadillo,pinv return svd failed when use mex + armadillo in matlab,1,1474335632,0,http://stackoverflow.com/questions/39584462/pinv-return-svd-failed-when-use-mex-armadillo-in-matlab,25,4953274,11,registered,Ormazabal Nascimento
39605498,matlab,False,matlab|image-processing,Exchange phase of 2 image&#39;s fft and reconstruct,0,1474415890,0,http://stackoverflow.com/questions/39605498/exchange-phase-of-2-images-fft-and-reconstruct,21,6855865,1,registered,LeoY
39605784,matlab,True,matlab|matrix,How to extend a column vector to a matrix in matlab,1,1474418285,0,http://stackoverflow.com/questions/39605784/how-to-extend-a-column-vector-to-a-matrix-in-matlab,28,4468490,52,registered,Bs He
39599234,matlab,True,r|matlab|combinations|sequence,how to create numeral combinations,4,1474388524,0,http://stackoverflow.com/questions/39599234/how-to-create-numeral-combinations,61,4932370,62,registered,dede
39605285,matlab,False,matlab|simulation|montecarlo|markov-chains|stochastic-process,Simplest implementation of direct Markov Chain Monte Carlo method for the Ising Model,0,1474414322,0,http://stackoverflow.com/questions/39605285/simplest-implementation-of-direct-markov-chain-monte-carlo-method-for-the-ising,9,4387539,155,registered,hyiltiz
39603994,matlab,True,matlab|curve-fitting,Using fit() with conditions for the first derivative,1,1474406827,0,http://stackoverflow.com/questions/39603994/using-fit-with-conditions-for-the-first-derivative,20,5912333,30,registered,Mofasa E
6318609,matlab,True,c#|.net|matlab|f#|mathematical-optimization,constrained nonlinear optimization in Microsoft Solver foundation vs Matlab fmincon,4,1307827117,10,http://stackoverflow.com/questions/6318609/constrained-nonlinear-optimization-in-microsoft-solver-foundation-vs-matlab-fmin,4200,305669,1702,registered,ahala
13612197,matlab,True,matlab,Diff function doesn&#39;t work when compiled,1,1354128146,1,http://stackoverflow.com/questions/13612197/diff-function-doesnt-work-when-compiled,264,550202,85,registered,chakmeshma
39587462,matlab,True,arrays|matlab|vectorization,Fast way to extract the frequency of elements in a vector grouped by indices in another vector?,3,1474354244,3,http://stackoverflow.com/questions/39587462/fast-way-to-extract-the-frequency-of-elements-in-a-vector-grouped-by-indices-in,75,5305512,356,registered,Kristada673
39604454,matlab,False,matlab|7zip,Can Matlab send detailed orders to 7-Zip?,0,1474409121,1,http://stackoverflow.com/questions/39604454/can-matlab-send-detailed-orders-to-7-zip,18,4918319,34,registered,Post169
39598532,matlab,False,arrays|matlab|probability-density,Fisher test for a given large sets of &#39;p&#39; values using matlab?,1,1474386460,0,http://stackoverflow.com/questions/39598532/fisher-test-for-a-given-large-sets-of-p-values-using-matlab,14,6721578,9,registered,Ankita Debnath
39604066,matlab,False,matlab|flow|particle|runge-kutta,Coding particle flowing and passing by cylinder,0,1474407129,0,http://stackoverflow.com/questions/39604066/coding-particle-flowing-and-passing-by-cylinder,17,6855329,1,registered,Konstantin
15397143,matlab,False,matlab|matlab-figure,how to plot different color bar plot using one D array using matlab,1,1363211227,0,http://stackoverflow.com/questions/15397143/how-to-plot-different-color-bar-plot-using-one-d-array-using-matlab,8070,1443274,1,registered,user1443274
10236401,matlab,True,matlab,Partition a matrix into several matrices,3,1334868039,0,http://stackoverflow.com/questions/10236401/partition-a-matrix-into-several-matrices,453,1345024,23,registered,Stack Overflow
10915857,matlab,False,matlab,How can I create a loop to search among structure variables inside a mat file?,1,1338991552,0,http://stackoverflow.com/questions/10915857/how-can-i-create-a-loop-to-search-among-structure-variables-inside-a-mat-file,139,1439933,1,registered,user1439933
10363766,matlab,True,matlab,Partitioning data using data windowing in MatLab,1,1335618486,0,http://stackoverflow.com/questions/10363766/partitioning-data-using-data-windowing-in-matlab,804,1313952,21,registered,Rosco
39598263,matlab,True,performance|matlab|vectorization,MATLAB: vectorize for-loop containing circshift,3,1474385698,3,http://stackoverflow.com/questions/39598263/matlab-vectorize-for-loop-containing-circshift,38,1710373,601,registered,BillyJean
39601997,matlab,False,matlab|image-processing|poker,Playing card detection in real time using MATLAB,0,1474398446,-5,http://stackoverflow.com/questions/39601997/playing-card-detection-in-real-time-using-matlab,31,4200522,11,registered,Ronnie
20147891,matlab,True,image-processing|computer-vision|matlab,Create a Gabor filter by applying Gabor equation using matlab,3,1385132334,5,http://stackoverflow.com/questions/20147891/create-a-gabor-filter-by-applying-gabor-equation-using-matlab,5492,2976116,412,registered,Christina
39601585,matlab,True,matlab|structure,&quot;Reverse&quot; of arrayfun,1,1474397131,1,http://stackoverflow.com/questions/39601585/reverse-of-arrayfun,32,696042,3967,registered,Jim
39600612,matlab,False,matlab|annotations|heatmap|axis-labels|hierarchical-clustering,How to label multiple rows and columns in clustergram matlab?,0,1474393699,0,http://stackoverflow.com/questions/39600612/how-to-label-multiple-rows-and-columns-in-clustergram-matlab,17,2470755,398,registered,C.Colden
39600347,matlab,False,matlab,Using matlab with newton raphson,0,1474392593,-8,http://stackoverflow.com/questions/39600347/using-matlab-with-newton-raphson,27,5540863,294,registered,GEOFFREY MWANGI
39600070,matlab,False,matlab|curve-fitting|derivative,Finding derivative of Curve Fitted Function,0,1474391466,-1,http://stackoverflow.com/questions/39600070/finding-derivative-of-curve-fitted-function,17,5912333,30,registered,Mofasa E
39599948,matlab,False,matlab|signal-processing|curve-fitting|smoothing,How can I smooth a 3D trajectory in MATLAB?,0,1474391063,-3,http://stackoverflow.com/questions/39599948/how-can-i-smooth-a-3d-trajectory-in-matlab,19,5400146,5,registered,Py_J
39599227,matlab,False,matlab,How to plot 2 bar graphs with independent y-axes in MATLAB?,0,1474388502,1,http://stackoverflow.com/questions/39599227/how-to-plot-2-bar-graphs-with-independent-y-axes-in-matlab,19,5305512,356,registered,Kristada673
39598832,matlab,True,matlab|feature-extraction|feature-detection,Transfer selected feature points to a new variable,1,1474387319,0,http://stackoverflow.com/questions/39598832/transfer-selected-feature-points-to-a-new-variable,19,4105840,61,registered,Jessie
39599179,matlab,False,matlab,Read and convert .dat file,0,1474388368,-3,http://stackoverflow.com/questions/39599179/read-and-convert-dat-file,21,5510937,1,registered,NickLars
39599178,matlab,False,matlab,lsqcurvefit fails depending on platform,0,1474388362,0,http://stackoverflow.com/questions/39599178/lsqcurvefit-fails-depending-on-platform,15,6853479,1,registered,birdcolour
39598060,matlab,True,matlab,Rotating a matrix to create a spiral order of values,2,1474385134,0,http://stackoverflow.com/questions/39598060/rotating-a-matrix-to-create-a-spiral-order-of-values,29,6836106,6,registered,Bryan 
39598630,matlab,False,matlab|cbir,print euclidean distance value for top 10 sorted images,0,1474386705,-3,http://stackoverflow.com/questions/39598630/print-euclidean-distance-value-for-top-10-sorted-images,13,6110454,1,registered,Jury
39598045,matlab,False,matlab,DOUBLE cannot convert the input expression into a double array,0,1474385109,-1,http://stackoverflow.com/questions/39598045/double-cannot-convert-the-input-expression-into-a-double-array,22,6428734,4,registered,Yashas_M
17306555,matlab,False,matlab|binary,Reading binary file into matlab,2,1372190946,2,http://stackoverflow.com/questions/17306555/reading-binary-file-into-matlab,10308,2521529,11,registered,Marissa Sileo
39597781,matlab,False,matlab|user-interface|matlab-guide,Execute MATLAB GUI body without opening GUI,0,1474384423,0,http://stackoverflow.com/questions/39597781/execute-matlab-gui-body-without-opening-gui,11,6854167,1,registered,Bridget Logan Curren
39595644,matlab,True,matlab|matlab-figure|figure,Why matlab skips 2nd half of labels?,3,1474378579,0,http://stackoverflow.com/questions/39595644/why-matlab-skips-2nd-half-of-labels,32,5510001,171,registered,Woeitg
39597011,matlab,False,matlab,How to load multiple text files in a three dimensional matrix?,0,1474382274,-2,http://stackoverflow.com/questions/39597011/how-to-load-multiple-text-files-in-a-three-dimensional-matrix,19,5477222,13,registered,Laurie
39597043,matlab,False,matlab|matrix,Having trouble reassigning indice of matrice to a new value,0,1474382359,0,http://stackoverflow.com/questions/39597043/having-trouble-reassigning-indice-of-matrice-to-a-new-value,15,4780850,16,registered,stephcurry
